scope,partition,test_type,pvim_item,status,owner,model
Partition Level,parmiostaticmux_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Maria Perez,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,Natalia Abarca,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Partition Level,parmioula_uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_1,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_1,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_1,ijtag_basic_tap_tests_user_defined,[NWP] TAP: tap tests user defined,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_1,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_1,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_1,icl_verify_dft,[NWP] TAP: icl verify dft,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_a_0,ijtag_basic_tap_tests_tlr_reset,[NWP] TAP: tap tests tlr reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_a_0,ijtag_basic_tap_tests_reset,[NWP] TAP: tap tests reset,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_a_0,ijtag_basic_tap_tests_user_defined,[NWP] TAP: tap tests user defined,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_a_0,ijtag_basic_tap_tests_rw_access,[NWP] TAP: tap tests rw access,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_a_0,ijtag_basic_tap_tests_continuity,[NWP] TAP: tap tests continuity,MISSING,SathyahX Sv,nio_uio-a0-26ww31b
Stack Level,uio_a_0,icl_verify_dft,[NWP] TAP: icl verify dft,PASS,SathyahX Sv,nio_uio-a0-26ww31b
